Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
Primary and Secondary Syphilis,310,Kentucky,2011,Female,40+ years,40+,4,1096020,0.36
Primary and Secondary Syphilis,310,Kentucky,2012,Female,20-24 years,20-24,6,151995,3.95
Primary and Secondary Syphilis,310,Kentucky,2012,Female,25-29 years,25-29,3,137674,2.18
Primary and Secondary Syphilis,310,Kentucky,2012,Female,35-39 years,35-39,1,135851,0.74
Primary and Secondary Syphilis,310,Kentucky,2012,Female,40+ years,40+,3,1102596,0.27
Primary and Secondary Syphilis,310,Kentucky,2013,Female,15-19 years,15-19,4,136995,2.92
Primary and Secondary Syphilis,310,Kentucky,2013,Female,20-24 years,20-24,6,153817,3.9
Primary and Secondary Syphilis,310,Kentucky,2013,Female,25-29 years,25-29,1,136775,0.73
Primary and Secondary Syphilis,310,Kentucky,2013,Female,30-34 years,30-34,1,143319,0.7
Primary and Secondary Syphilis,310,Kentucky,2013,Female,35-39 years,35-39,2,136150,1.47
Primary and Secondary Syphilis,310,Kentucky,2013,Female,40+ years,40+,3,1112674,0.27
Primary and Secondary Syphilis,310,Kentucky,2014,Female,15-19 years,15-19,4,136995,2.92
Primary and Secondary Syphilis,310,Kentucky,2014,Female,20-24 years,20-24,4,153817,2.6
Primary and Secondary Syphilis,310,Kentucky,2014,Female,25-29 years,25-29,6,136775,4.39
Primary and Secondary Syphilis,310,Kentucky,2014,Female,30-34 years,30-34,2,143319,1.4
Primary and Secondary Syphilis,310,Kentucky,2014,Female,35-39 years,35-39,4,136150,2.94
Primary and Secondary Syphilis,310,Kentucky,2014,Female,40+ years,40+,2,1112674,0.18
Primary and Secondary Syphilis,310,Louisiana,1996,Female,0-14 years,0-14,4,501017,0.8
Primary and Secondary Syphilis,310,Louisiana,1996,Female,15-19 years,15-19,59,178849,32.99
Primary and Secondary Syphilis,310,Louisiana,1996,Female,20-24 years,20-24,72,158638,45.39
Primary and Secondary Syphilis,310,Louisiana,1996,Female,25-29 years,25-29,35,158742,22.05
Primary and Secondary Syphilis,310,Louisiana,1996,Female,30-34 years,30-34,37,169186,21.87
Primary and Secondary Syphilis,310,Louisiana,1996,Female,35-39 years,35-39,37,185101,19.99
Primary and Secondary Syphilis,310,Louisiana,1996,Female,40+ years,40+,26,923316,2.82
Primary and Secondary Syphilis,310,Louisiana,1997,Female,0-14 years,0-14,6,496857,1.21
Primary and Secondary Syphilis,310,Louisiana,1997,Female,15-19 years,15-19,51,181439,28.11
Primary and Secondary Syphilis,310,Louisiana,1997,Female,20-24 years,20-24,38,158811,23.93
Primary and Secondary Syphilis,310,Louisiana,1997,Female,25-29 years,25-29,25,158123,15.81
Primary and Secondary Syphilis,310,Louisiana,1997,Female,30-34 years,30-34,24,164620,14.58
Primary and Secondary Syphilis,310,Louisiana,1997,Female,35-39 years,35-39,25,183673,13.61
Primary and Secondary Syphilis,310,Louisiana,1997,Female,40+ years,40+,18,941615,1.91
Primary and Secondary Syphilis,310,Louisiana,1998,Female,0-14 years,0-14,8,493914,1.62
Primary and Secondary Syphilis,310,Louisiana,1998,Female,15-19 years,15-19,41,183446,22.35
Primary and Secondary Syphilis,310,Louisiana,1998,Female,20-24 years,20-24,36,160267,22.46
Primary and Secondary Syphilis,310,Louisiana,1998,Female,25-29 years,25-29,22,156280,14.08
Primary and Secondary Syphilis,310,Louisiana,1998,Female,30-34 years,30-34,34,160342,21.2
Primary and Secondary Syphilis,310,Louisiana,1998,Female,35-39 years,35-39,22,181451,12.12
Primary and Secondary Syphilis,310,Louisiana,1998,Female,40+ years,40+,33,957700,3.45
Primary and Secondary Syphilis,310,Louisiana,1999,Female,0-14 years,0-14,5,492405,1.02
Primary and Secondary Syphilis,310,Louisiana,1999,Female,15-19 years,15-19,27,183175,14.74
Primary and Secondary Syphilis,310,Louisiana,1999,Female,20-24 years,20-24,29,162608,17.83
Primary and Secondary Syphilis,310,Louisiana,1999,Female,25-29 years,25-29,20,153448,13.03
Primary and Secondary Syphilis,310,Louisiana,1999,Female,30-34 years,30-34,20,157043,12.74
Primary and Secondary Syphilis,310,Louisiana,1999,Female,35-39 years,35-39,26,179140,14.51
Primary and Secondary Syphilis,310,Louisiana,1999,Female,40+ years,40+,26,974925,2.67
Primary and Secondary Syphilis,310,Louisiana,2000,Female,0-14 years,0-14,5,481812,1.04
Primary and Secondary Syphilis,310,Louisiana,2000,Female,15-19 years,15-19,18,180517,9.97
Primary and Secondary Syphilis,310,Louisiana,2000,Female,20-24 years,20-24,20,166905,11.98
Primary and Secondary Syphilis,310,Louisiana,2000,Female,25-29 years,25-29,14,150598,9.3
Primary and Secondary Syphilis,310,Louisiana,2000,Female,30-34 years,30-34,16,156052,10.25
Primary and Secondary Syphilis,310,Louisiana,2000,Female,35-39 years,35-39,9,175881,5.12
Primary and Secondary Syphilis,310,Louisiana,2000,Female,40+ years,40+,15,994877,1.51
Primary and Secondary Syphilis,310,Louisiana,2001,Female,0-14 years,0-14,1,482992,0.21
Primary and Secondary Syphilis,310,Louisiana,2001,Female,15-19 years,15-19,20,177155,11.29
Primary and Secondary Syphilis,310,Louisiana,2001,Female,20-24 years,20-24,22,171086,12.86
Primary and Secondary Syphilis,310,Louisiana,2001,Female,25-29 years,25-29,10,147424,6.78
Primary and Secondary Syphilis,310,Louisiana,2001,Female,30-34 years,30-34,6,153308,3.91
Primary and Secondary Syphilis,310,Louisiana,2001,Female,35-39 years,35-39,11,169070,6.51
Primary and Secondary Syphilis,310,Louisiana,2001,Female,40+ years,40+,13,1004268,1.29
Primary and Secondary Syphilis,310,Louisiana,2002,Female,15-19 years,15-19,12,173228,6.93
Primary and Secondary Syphilis,310,Louisiana,2002,Female,20-24 years,20-24,22,176953,12.43
Primary and Secondary Syphilis,310,Louisiana,2002,Female,25-29 years,25-29,10,148216,6.75
Primary and Secondary Syphilis,310,Louisiana,2002,Female,30-34 years,30-34,11,152379,7.22
Primary and Secondary Syphilis,310,Louisiana,2002,Female,35-39 years,35-39,13,163490,7.95
Primary and Secondary Syphilis,310,Louisiana,2002,Female,40+ years,40+,8,1018356,0.79
Primary and Secondary Syphilis,310,Louisiana,2003,Female,0-14 years,0-14,2,475980,0.42
Primary and Secondary Syphilis,310,Louisiana,2003,Female,15-19 years,15-19,12,169957,7.06
Primary and Secondary Syphilis,310,Louisiana,2003,Female,20-24 years,20-24,17,178769,9.51
Primary and Secondary Syphilis,310,Louisiana,2003,Female,25-29 years,25-29,12,150511,7.97
Primary and Secondary Syphilis,310,Louisiana,2003,Female,30-34 years,30-34,13,149403,8.7
Primary and Secondary Syphilis,310,Louisiana,2003,Female,35-39 years,35-39,7,158258,4.42
Primary and Secondary Syphilis,310,Louisiana,2003,Female,40+ years,40+,16,1031124,1.55
Primary and Secondary Syphilis,310,Louisiana,2004,Female,0-14 years,0-14,1,470942,0.21
Primary and Secondary Syphilis,310,Louisiana,2004,Female,15-19 years,15-19,20,168289,11.88
Primary and Secondary Syphilis,310,Louisiana,2004,Female,20-24 years,20-24,45,179569,25.06
Primary and Secondary Syphilis,310,Louisiana,2004,Female,25-29 years,25-29,25,155354,16.09
Primary and Secondary Syphilis,310,Louisiana,2004,Female,30-34 years,30-34,12,147494,8.14
Primary and Secondary Syphilis,310,Louisiana,2004,Female,35-39 years,35-39,7,153718,4.55
Primary and Secondary Syphilis,310,Louisiana,2004,Female,40+ years,40+,13,1046421,1.24
Primary and Secondary Syphilis,310,Louisiana,2005,Female,0-14 years,0-14,3,462742,0.65
Primary and Secondary Syphilis,310,Louisiana,2005,Female,15-19 years,15-19,24,166033,14.46
Primary and Secondary Syphilis,310,Louisiana,2005,Female,20-24 years,20-24,30,177607,16.89
Primary and Secondary Syphilis,310,Louisiana,2005,Female,25-29 years,25-29,23,160888,14.3
Primary and Secondary Syphilis,310,Louisiana,2005,Female,30-34 years,30-34,13,145217,8.95
Primary and Secondary Syphilis,310,Louisiana,2005,Female,35-39 years,35-39,8,151466,5.28
Primary and Secondary Syphilis,310,Louisiana,2005,Female,40+ years,40+,11,1059954,1.04
Primary and Secondary Syphilis,310,Louisiana,2006,Female,0-14 years,0-14,1,438781,0.23
Primary and Secondary Syphilis,310,Louisiana,2006,Female,15-19 years,15-19,26,159964,16.25
Primary and Secondary Syphilis,310,Louisiana,2006,Female,20-24 years,20-24,35,160464,21.81
Primary and Secondary Syphilis,310,Louisiana,2006,Female,25-29 years,25-29,25,152147,16.43
Primary and Secondary Syphilis,310,Louisiana,2006,Female,30-34 years,30-34,14,128334,10.91
Primary and Secondary Syphilis,310,Louisiana,2006,Female,35-39 years,35-39,6,141247,4.25
Primary and Secondary Syphilis,310,Louisiana,2006,Female,40+ years,40+,16,1021070,1.57
Primary and Secondary Syphilis,310,Louisiana,2007,Female,0-14 years,0-14,2,434761,0.46
Primary and Secondary Syphilis,310,Louisiana,2007,Female,15-19 years,15-19,35,160532,21.8
Primary and Secondary Syphilis,310,Louisiana,2007,Female,20-24 years,20-24,52,166096,31.31
Primary and Secondary Syphilis,310,Louisiana,2007,Female,25-29 years,25-29,34,156771,21.69
Primary and Secondary Syphilis,310,Louisiana,2007,Female,30-34 years,30-34,20,128814,15.53
Primary and Secondary Syphilis,310,Louisiana,2007,Female,35-39 years,35-39,23,140298,16.39
Primary and Secondary Syphilis,310,Louisiana,2007,Female,40+ years,40+,43,1020487,4.21
Primary and Secondary Syphilis,310,Louisiana,2008,Female,0-14 years,0-14,3,447002,0.67
Primary and Secondary Syphilis,310,Louisiana,2008,Female,15-19 years,15-19,48,162944,29.46
Primary and Secondary Syphilis,310,Louisiana,2008,Female,20-24 years,20-24,85,168110,50.56
Primary and Secondary Syphilis,310,Louisiana,2008,Female,25-29 years,25-29,63,164168,38.38
Primary and Secondary Syphilis,310,Louisiana,2008,Female,30-34 years,30-34,31,134199,23.1
Primary and Secondary Syphilis,310,Louisiana,2008,Female,35-39 years,35-39,26,141232,18.41
Primary and Secondary Syphilis,310,Louisiana,2008,Female,40+ years,40+,51,1052343,4.85
Primary and Secondary Syphilis,310,Louisiana,2009,Female,0-14 years,0-14,3,455503,0.66
Primary and Secondary Syphilis,310,Louisiana,2009,Female,15-19 years,15-19,59,159611,36.96
Primary and Secondary Syphilis,310,Louisiana,2009,Female,20-24 years,20-24,99,170122,58.19
Primary and Secondary Syphilis,310,Louisiana,2009,Female,25-29 years,25-29,58,169990,34.12
Primary and Secondary Syphilis,310,Louisiana,2009,Female,30-34 years,30-34,42,143202,29.33
Primary and Secondary Syphilis,310,Louisiana,2009,Female,35-39 years,35-39,20,140380,14.25
Primary and Secondary Syphilis,310,Louisiana,2009,Female,40+ years,40+,68,1068133,6.37
Primary and Secondary Syphilis,310,Louisiana,2010,Female,0-14 years,0-14,2,454064,0.44
Primary and Secondary Syphilis,310,Louisiana,2010,Female,15-19 years,15-19,59,161032,36.64
Primary and Secondary Syphilis,310,Louisiana,2010,Female,20-24 years,20-24,77,169019,45.56
Primary and Secondary Syphilis,310,Louisiana,2010,Female,25-29 years,25-29,45,165999,27.11
Primary and Secondary Syphilis,310,Louisiana,2010,Female,30-34 years,30-34,22,147388,14.93
Primary and Secondary Syphilis,310,Louisiana,2010,Female,35-39 years,35-39,6,138935,4.32
Primary and Secondary Syphilis,310,Louisiana,2010,Female,40+ years,40+,39,1077643,3.62
Primary and Secondary Syphilis,310,Louisiana,2010,Female,Unknown,99,1,,
Primary and Secondary Syphilis,310,Louisiana,2011,Female,0-14 years,0-14,3,456684,0.66
Primary and Secondary Syphilis,310,Louisiana,2011,Female,15-19 years,15-19,49,154499,31.72
Primary and Secondary Syphilis,310,Louisiana,2011,Female,20-24 years,20-24,44,174332,25.24
Primary and Secondary Syphilis,310,Louisiana,2011,Female,25-29 years,25-29,27,167458,16.12
Primary and Secondary Syphilis,310,Louisiana,2011,Female,30-34 years,30-34,22,153498,14.33
Primary and Secondary Syphilis,310,Louisiana,2011,Female,35-39 years,35-39,11,136235,8.07
Primary and Secondary Syphilis,310,Louisiana,2011,Female,40+ years,40+,23,1093761,2.1
Primary and Secondary Syphilis,310,Louisiana,2012,Female,15-19 years,15-19,30,149959,20.01
Primary and Secondary Syphilis,310,Louisiana,2012,Female,20-24 years,20-24,35,176694,19.81
Primary and Secondary Syphilis,310,Louisiana,2012,Female,25-29 years,25-29,27,167833,16.09
Primary and Secondary Syphilis,310,Louisiana,2012,Female,30-34 years,30-34,16,157695,10.15
Primary and Secondary Syphilis,310,Louisiana,2012,Female,35-39 years,35-39,6,137248,4.37
Primary and Secondary Syphilis,310,Louisiana,2012,Female,40+ years,40+,13,1102602,1.18
Primary and Secondary Syphilis,310,Louisiana,2013,Female,0-14 years,0-14,1,455891,0.22
Primary and Secondary Syphilis,310,Louisiana,2013,Female,15-19 years,15-19,20,148115,13.5
Primary and Secondary Syphilis,310,Louisiana,2013,Female,20-24 years,20-24,36,175959,20.46
Primary and Secondary Syphilis,310,Louisiana,2013,Female,25-29 years,25-29,26,167915,15.48
Primary and Secondary Syphilis,310,Louisiana,2013,Female,30-34 years,30-34,10,162586,6.15
Primary and Secondary Syphilis,310,Louisiana,2013,Female,35-39 years,35-39,7,140086,5
Primary and Secondary Syphilis,310,Louisiana,2013,Female,40+ years,40+,15,1110985,1.35
Primary and Secondary Syphilis,310,Louisiana,2014,Female,0-14 years,0-14,2,455891,0.44
Primary and Secondary Syphilis,310,Louisiana,2014,Female,15-19 years,15-19,35,148115,23.63
Primary and Secondary Syphilis,310,Louisiana,2014,Female,20-24 years,20-24,37,175959,21.03
Primary and Secondary Syphilis,310,Louisiana,2014,Female,25-29 years,25-29,17,167915,10.12
Primary and Secondary Syphilis,310,Louisiana,2014,Female,30-34 years,30-34,19,162586,11.69
Primary and Secondary Syphilis,310,Louisiana,2014,Female,35-39 years,35-39,9,140086,6.42
Primary and Secondary Syphilis,310,Louisiana,2014,Female,40+ years,40+,13,1110985,1.17
Primary and Secondary Syphilis,310,Maine,1997,Female,0-14 years,0-14,1,122292,0.82
Primary and Secondary Syphilis,310,Maine,2006,Female,15-19 years,15-19,1,43949,2.28
Primary and Secondary Syphilis,310,Maine,2006,Female,30-34 years,30-34,1,38605,2.59
Primary and Secondary Syphilis,310,Maine,2012,Female,15-19 years,15-19,2,41174,4.86
Primary and Secondary Syphilis,310,Maine,2013,Female,35-39 years,35-39,1,36885,2.71
Primary and Secondary Syphilis,310,Maine,2014,Female,15-19 years,15-19,1,40163,2.49
Primary and Secondary Syphilis,310,Maine,2014,Female,20-24 years,20-24,1,38847,2.57
Primary and Secondary Syphilis,310,Maine,2014,Female,40+ years,40+,1,382736,0.26
Primary and Secondary Syphilis,310,Maryland,1996,Female,0-14 years,0-14,1,540275,0.19
Primary and Secondary Syphilis,310,Maryland,1996,Female,15-19 years,15-19,27,157321,17.16
Primary and Secondary Syphilis,310,Maryland,1996,Female,20-24 years,20-24,47,152132,30.89
Primary and Secondary Syphilis,310,Maryland,1996,Female,25-29 years,25-29,67,190392,35.19
Primary and Secondary Syphilis,310,Maryland,1996,Female,30-34 years,30-34,77,238892,32.23
Primary and Secondary Syphilis,310,Maryland,1996,Female,35-39 years,35-39,59,238890,24.7
Primary and Secondary Syphilis,310,Maryland,1996,Female,40+ years,40+,53,1121921,4.72
Primary and Secondary Syphilis,310,Maryland,1997,Female,0-14 years,0-14,3,544953,0.55
Primary and Secondary Syphilis,310,Maryland,1997,Female,15-19 years,15-19,31,162350,19.09
Primary and Secondary Syphilis,310,Maryland,1997,Female,20-24 years,20-24,44,150698,29.2
Primary and Secondary Syphilis,310,Maryland,1997,Female,25-29 years,25-29,95,186152,51.03
Primary and Secondary Syphilis,310,Maryland,1997,Female,30-34 years,30-34,92,232064,39.64
Primary and Secondary Syphilis,310,Maryland,1997,Female,35-39 years,35-39,63,240251,26.22
Primary and Secondary Syphilis,310,Maryland,1997,Female,40+ years,40+,70,1148426,6.1
Primary and Secondary Syphilis,310,Maryland,1998,Female,0-14 years,0-14,3,550587,0.54
Primary and Secondary Syphilis,310,Maryland,1998,Female,15-19 years,15-19,39,167554,23.28
Primary and Secondary Syphilis,310,Maryland,1998,Female,20-24 years,20-24,45,151215,29.76
Primary and Secondary Syphilis,310,Maryland,1998,Female,25-29 years,25-29,54,182488,29.59
Primary and Secondary Syphilis,310,Maryland,1998,Female,30-34 years,30-34,57,223432,25.51
Primary and Secondary Syphilis,310,Maryland,1998,Female,35-39 years,35-39,45,240308,18.73
Primary and Secondary Syphilis,310,Maryland,1998,Female,40+ years,40+,59,1175506,5.02
Primary and Secondary Syphilis,310,Maryland,1999,Female,15-19 years,15-19,17,171587,9.91
Primary and Secondary Syphilis,310,Maryland,1999,Female,20-24 years,20-24,22,154356,14.25
Primary and Secondary Syphilis,310,Maryland,1999,Female,25-29 years,25-29,31,178831,17.33
Primary and Secondary Syphilis,310,Maryland,1999,Female,30-34 years,30-34,43,214620,20.04
Primary and Secondary Syphilis,310,Maryland,1999,Female,35-39 years,35-39,24,240697,9.97
Primary and Secondary Syphilis,310,Maryland,1999,Female,40+ years,40+,27,1203413,2.24
Primary and Secondary Syphilis,310,Maryland,2000,Female,15-19 years,15-19,9,175482,5.13
Primary and Secondary Syphilis,310,Maryland,2000,Female,20-24 years,20-24,13,158685,8.19
Primary and Secondary Syphilis,310,Maryland,2000,Female,25-29 years,25-29,23,174567,13.18
Primary and Secondary Syphilis,310,Maryland,2000,Female,30-34 years,30-34,22,209498,10.5
Primary and Secondary Syphilis,310,Maryland,2000,Female,35-39 years,35-39,23,238804,9.63
Primary and Secondary Syphilis,310,Maryland,2000,Female,40+ years,40+,25,1232473,2.03
Primary and Secondary Syphilis,310,Maryland,2001,Female,15-19 years,15-19,15,180046,8.33
Primary and Secondary Syphilis,310,Maryland,2001,Female,20-24 years,20-24,24,162464,14.77
Primary and Secondary Syphilis,310,Maryland,2001,Female,25-29 years,25-29,18,170539,10.55
Primary and Secondary Syphilis,310,Maryland,2001,Female,30-34 years,30-34,18,210089,8.57
Primary and Secondary Syphilis,310,Maryland,2001,Female,35-39 years,35-39,19,238340,7.97
Primary and Secondary Syphilis,310,Maryland,2001,Female,40+ years,40+,19,1263284,1.5
Primary and Secondary Syphilis,310,Maryland,2002,Female,15-19 years,15-19,12,184683,6.5
Primary and Secondary Syphilis,310,Maryland,2002,Female,20-24 years,20-24,8,168427,4.75
Primary and Secondary Syphilis,310,Maryland,2002,Female,25-29 years,25-29,6,168616,3.56
Primary and Secondary Syphilis,310,Maryland,2002,Female,30-34 years,30-34,11,210056,5.24
Primary and Secondary Syphilis,310,Maryland,2002,Female,35-39 years,35-39,9,235663,3.82
Primary and Secondary Syphilis,310,Maryland,2002,Female,40+ years,40+,7,1289305,0.54
Primary and Secondary Syphilis,310,Maryland,2003,Female,0-14 years,0-14,1,559349,0.18
Primary and Secondary Syphilis,310,Maryland,2003,Female,15-19 years,15-19,14,188337,7.43
Primary and Secondary Syphilis,310,Maryland,2003,Female,20-24 years,20-24,15,174293,8.61
Primary and Secondary Syphilis,310,Maryland,2003,Female,25-29 years,25-29,8,167634,4.77
Primary and Secondary Syphilis,310,Maryland,2003,Female,30-34 years,30-34,14,202038,6.93
Primary and Secondary Syphilis,310,Maryland,2003,Female,35-39 years,35-39,10,226875,4.41
Primary and Secondary Syphilis,310,Maryland,2003,Female,40+ years,40+,12,1324740,0.91
Primary and Secondary Syphilis,310,Maryland,2004,Female,0-14 years,0-14,2,564586,0.35
Primary and Secondary Syphilis,310,Maryland,2004,Female,15-19 years,15-19,7,192934,3.63
Primary and Secondary Syphilis,310,Maryland,2004,Female,20-24 years,20-24,20,178795,11.19
Primary and Secondary Syphilis,310,Maryland,2004,Female,25-29 years,25-29,14,168738,8.3
Primary and Secondary Syphilis,310,Maryland,2004,Female,30-34 years,30-34,11,194971,5.64
Primary and Secondary Syphilis,310,Maryland,2004,Female,35-39 years,35-39,17,219158,7.76
